relation_name,score_rf,score_lr,score_combined
frenchopendoublesresult,4.506192920987354e-08,8.22600270092249e-07,4.3383109965106126e-07
leader,4.621103061294327e-08,7.936125033119568e-07,4.1991176696245003e-07
deathCause,4.2543904181821375e-08,7.942951444736385e-07,4.1841952432772994e-07
on3Overall,3.861141586437066e-08,7.936852222141926e-07,4.1614831903928165e-07
align,4.201692256577205e-08,7.885848141560234e-07,4.153008683608977e-07
amateurTitle,3.991201765051056e-08,7.869284157573401e-07,4.1342021670392535e-07
year6start,4.0686698969498257e-08,7.816136645005015e-07,4.1115018173499986e-07
bestArcaWestPos,4.089677938832778e-08,7.750183429187323e-07,4.0795756115353007e-07
mmaNc,3.620211640203585e-08,7.707596418306037e-07,4.034808791163198e-07
provinceyears,3.8143263552387786e-08,7.518172741823143e-07,3.9498026886735107e-07
lasttestdate,3.94606762741318e-08,7.481196951277572e-07,3.937901857009445e-07
clprovince,3.4164838856614197e-08,7.492122599804153e-07,3.9168854941851476e-07
baseballRef,3.522304188186324e-08,7.473439916011262e-07,3.912835167414947e-07
finalResult,3.595417466114654e-08,7.466081832969044e-07,3.912811789790255e-07
draftYearPba,3.554980405996358e-08,7.304422636632072e-07,3.829960338615854e-07
careerRecord,3.493295800114289e-08,7.264676078588126e-07,3.8070028292997773e-07
firstTruckRace,3.3018122903339744e-08,7.174883940049188e-07,3.7525325845412924e-07
arcaTopTens,3.177427776393408e-08,7.169638295580807e-07,3.743690536610074e-07
yearsInTruck,3.1417175410363086e-08,7.148835672589402e-07,3.7315037133465165e-07
heightCm,3.4655108250535514e-08,7.032717041716984e-07,3.6896340621111694e-07
arcaEastPoles,3.508179947197662e-08,6.923156154052503e-07,3.636987074386135e-07
4namedata,3.7037278782842447e-08,6.903366775954195e-07,3.6368697818913096e-07
usopen,3.150812375215395e-08,6.95097754646303e-07,3.633029391992285e-07
imageGap,3.554613701881282e-08,6.909835952435468e-07,3.632648661311798e-07
masters,3.4121034330367475e-08,6.90266857667179e-07,3.6219394599877324e-07
handedness,3.196535432036317e-08,6.921109152040848e-07,3.6203813476222397e-07
arcaEastWins,3.190935814704444e-08,6.901122666337773e-07,3.6101081239041083e-07
amateuryears,3.4012867428961395e-08,6.801238106083214e-07,3.570683390186414e-07
3namedata,3.7885595393454956e-08,6.748227051414373e-07,3.5635415026744616e-07
positions,3.304538489339051e-08,6.795094248261512e-07,3.562774048597708e-07
dqLosses,3.191024138186626e-08,6.783313736182834e-07,3.551208075000748e-07
governor,3.619274449707039e-08,6.723456820884725e-07,3.5426921329277144e-07
location,3.555724932331485e-08,6.709782105246762e-07,3.5326772992399553e-07
band,3.1923573334017306e-08,6.721967940744943e-07,3.520601837042558e-07
wsopBraceletCount,3.102098000376692e-08,6.712335774710301e-07,3.5112727873739853e-07
selectionDate,3.351116914549748e-08,6.634724784137474e-07,3.4849182377962243e-07
heartsAppearances,3.208404507209417e-08,6.644118025648083e-07,3.4824792381845124e-07
t,3.766457636693103e-08,6.578429840367375e-07,3.477537802018342e-07
statyear,3.3698521957740874e-08,6.602833839214604e-07,3.4699095293960065e-07
singles,2.9645469821442857e-08,6.634316974613676e-07,3.4653858364140524e-07
female,3.348872338679622e-08,6.580425085138885e-07,3.4576561595034236e-07
year2end,3.201126517006832e-08,6.590258516647935e-07,3.455185584174309e-07
billed,3.006413488648278e-08,6.607298754534525e-07,3.4539700516996764e-07
video,3.3574269887717366e-08,6.525865891302102e-07,3.430804295089638e-07
arcaEastTopTens,3.0165751336530654e-08,6.554762478611236e-07,3.428209995988271e-07
clallireland,2.953731623327269e-08,6.422351367467752e-07,3.3588622649002396e-07
on3Stars,3.105838314344042e-08,6.378221467592464e-07,3.344402649513434e-07
lastArcaWestRace,2.8919562760767968e-08,6.372996542888263e-07,3.3310960852479716e-07
medaltemplates,2.7597765375163205e-08,6.379959654727472e-07,3.327968654239552e-07
clcounty,2.801824210075405e-08,6.37119407412265e-07,3.325688247565095e-07
1option,3.3197974797636675e-08,6.273547109906716e-07,3.302763428941541e-07
ruSevensnationalteam,3.53619028155718e-08,6.232685062013469e-07,3.293152045084593e-07
yearsInArcaEast,3.117618143251041e-08,6.211621682920943e-07,3.2616917486230234e-07
militaryBlank,3.3046972994821266e-08,6.184318024694225e-07,3.2573938773212187e-07
firstArcaEastWin,2.7363187737981904e-08,6.230732451548483e-07,3.252182164464151e-07
lastArcaRace,2.8748881042046e-08,6.199561462181052e-07,3.243525136300756e-07
option,2.8222826827112408e-08,6.160684353718617e-07,3.221456310994871e-07
language,3.244865168226182e-08,6.104230429369673e-07,3.2143584730961455e-07
scoutRefTitle,3.269189898587202e-08,6.070203003453867e-07,3.1985609966562934e-07
labels,3.013008112423538e-08,6.052805885991482e-07,3.1770533486169177e-07
mmaDraw,2.6562238389937553e-08,6.083942885787943e-07,3.1747826348436595e-07
originalteam,3.5365405250042246e-08,5.977138652427899e-07,3.1653963524641607e-07
yearsInArca,3.19762585392623e-08,6.00329282234197e-07,3.1615277038672965e-07
careerhighlights,3.594437130388993e-08,5.96018659886307e-07,3.159815155950985e-07
3p,2.978074570731421e-08,6.00285357589483e-07,3.1503305164839857e-07
musicVideos,2.8299670289017233e-08,6.012377953320235e-07,3.147687328105204e-07
amLoss,3.195253263112169e-08,5.945083709156399e-07,3.132304517733808e-07
icyears,3.447904394443816e-08,5.914747496073715e-07,3.1297689677590484e-07
australianopendoublesjuniorresult,3.270355053132649e-08,5.900246891732493e-07,3.113641198522879e-07
wikiPageDisambiguates,3.5250940075571945e-08,5.874564579936977e-07,3.113536990346348e-07
draftRoundPba,3.378997935650113e-08,5.866282482092364e-07,3.1020911378286875e-07
asiawins,3.41411408766403e-08,5.804355021844527e-07,3.072883215305465e-07
arcaPoles,2.7454650967191365e-08,5.825332264178191e-07,3.049939386925052e-07
lastArcaEastRace,2.7042480170566335e-08,5.739941031195857e-07,3.0051829164507603e-07
mlb,2.9356733630767364e-08,5.711273781735517e-07,3.0024205590215953e-07
amateurTeam,2.7291884810897165e-08,5.682382655045258e-07,2.977650751577115e-07
authorlink,3.625431591561136e-08,5.582316416084398e-07,2.9724297876202555e-07
direction,2.883190931068194e-08,5.518569695258699e-07,2.903444394182759e-07
ep,2.602762217490556e-08,5.537043633231629e-07,2.8986599274903426e-07
